Order ID,Order Date,Customer ID,Customer Name,Product Name,Product Category,Sub Category,Region,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment,Year,YearMonth,Latitude,Longitude
ORD-102813,2022-08-25,CUS-00135,Jonathan Perez,USB-C Hub 7-in-1,Technology,Accessories,East,New Jersey,Newark,47.65,11.0,1,0.1,14.86,Debit Card,Home Office,2022,2022-08,40.7357,-74.1724
ORD-104166,2022-08-26,CUS-00012,Carol Miller,Tablet 10-inch,Technology,Computers,East,Pennsylvania,Pittsburgh,1221.42,163.58,4,0.2,21.2,Online,Consumer,2022,2022-08,40.4406,-79.9959
ORD-102555,2022-08-26,CUS-00433,Paul Johnson,Wireless Charger Pad,Technology,Accessories,East,North Carolina,Charlotte,88.74,22.39,3,0.2,17.15,Online,Consumer,2022,2022-08,35.2271,-80.8431
ORD-103466,2022-08-26,CUS-00252,Michael Scott,Office Chair Ergonomic,Furniture,Chairs,South,Louisiana,New Orleans,806.28,-125.68,4,0.25,21.06,Online,Consumer,2022,2022-08,29.9511,-90.0715
ORD-103253,2022-08-26,CUS-00848,Gary Torres,Executive Desk Oak,Furniture,Tables,Central,Ohio,Columbus,576.85,163.95,1,0.05,26.02,Debit Card,Corporate,2022,2022-08,39.9612,-82.9988
ORD-104581,2022-08-26,CUS-00668,Kenneth Walker,Standing Desk Adjustable,Furniture,Tables,West,Washington,Seattle,936.02,319.54,2,0.0,23.04,Credit Card,Consumer,2022,2022-08,47.6062,-122.3321
ORD-101807,2022-08-26,CUS-00056,Thomas Rodriguez,Executive Desk Oak,Furniture,Tables,South,Tennessee,Nashville,870.49,180.92,2,0.25,30.24,Debit Card,Corporate,2022,2022-08,36.1627,-86.7816
ORD-105035,2022-08-27,CUS-00107,Susan Rodriguez,Stapler Heavy Duty,Office Supplies,Fasteners,West,California,Sacramento,72.29,11.78,6,0.25,28.3,Debit Card,Consumer,2022,2022-08,38.5816,-121.4944
ORD-101217,2022-08-27,CUS-00418,Karen Baker,Wireless Mouse Ergonomic,Technology,Accessories,South,Kentucky,Louisville,66.62,16.08,3,0.2,18.78,Online,Home Office,2022,2022-08,38.2527,-85.7585
ORD-105071,2022-08-28,CUS-00611,Karen Hernandez,Toner Cartridge Black,Office Supplies,Appliances,East,North Carolina,Charlotte,201.84,45.02,3,0.0,15.54,Credit Card,Corporate,2022,2022-08,35.2271,-80.8431
ORD-100536,2022-08-28,CUS-00635,Kimberly Campbell,Bookshelf 5-Tier,Furniture,Bookcases,Central,Illinois,Chicago,1054.95,285.34,6,0.05,28.71,Online,Consumer,2022,2022-08,41.8781,-87.6298
ORD-102971,2022-08-28,CUS-00205,Robert Flores,Scissors Titanium,Office Supplies,Fasteners,East,Pennsylvania,Philadelphia,12.61,0.18,1,0.05,12.45,Credit Card,Consumer,2022,2022-08,39.9526,-75.1652
ORD-101953,2022-08-28,CUS-00775,Mark Mitchell,Ballpoint Pens Pack 12,Office Supplies,Art,Central,Ohio,Columbus,5.75,-1.39,1,0.05,11.52,Online,Consumer,2022,2022-08,39.9612,-82.9988
ORD-102667,2022-08-29,CUS-00820,Paul Gomez,Bookshelf 5-Tier,Furniture,Bookcases,West,California,San Diego,170.33,43.04,1,0.05,13.3,Credit Card,Home Office,2022,2022-08,32.7157,-117.1611
ORD-101966,2022-08-29,CUS-00371,Ryan White,Smartphone Case Premium,Technology,Phones,West,Utah,Salt Lake City,48.49,18.95,2,0.0,15.12,Online,Corporate,2022,2022-08,40.7608,-111.891
ORD-100991,2022-08-30,CUS-00626,Donna Harris,Desk Organizer Bamboo,Office Supplies,Storage,West,Arizona,Phoenix,35.7,8.18,1,0.0,13.36,Credit Card,Home Office,2022,2022-08,33.4484,-112.074
ORD-100579,2022-08-30,CUS-00754,Shirley Lee,USB-C Hub 7-in-1,Technology,Accessories,West,Oregon,Portland,44.64,10.81,1,0.1,12.48,UPI,Corporate,2022,2022-08,45.5152,-122.6784
ORD-103866,2022-08-30,CUS-00427,Margaret Martinez,Tablet 10-inch,Technology,Computers,South,Kentucky,Louisville,283.18,28.68,1,0.25,15.16,Credit Card,Corporate,2022,2022-08,38.2527,-85.7585
ORD-103961,2022-08-31,CUS-00115,Christopher Mitchell,Webcam HD 1080p,Technology,Accessories,West,Utah,Salt Lake City,167.49,50.14,2,0.0,14.65,Online,Consumer,2022,2022-08,40.7608,-111.891
ORD-104959,2022-08-31,CUS-00286,Jeffrey Moore,Ballpoint Pens Pack 12,Office Supplies,Art,South,Oklahoma,Oklahoma City,16.87,0.38,3,0.1,20.12,UPI,Consumer,2022,2022-08,35.4676,-97.5164
ORD-102316,2022-08-31,CUS-00021,George Hernandez,Binders Pack of 5,Office Supplies,Binders,East,Massachusetts,Boston,24.55,3.8,2,0.05,17.19,Credit Card,Consumer,2022,2022-08,42.3601,-71.0589
ORD-100413,2022-08-31,CUS-00774,Melissa Lee,Mechanical Keyboard RGB,Technology,Accessories,West,Washington,Seattle,228.72,54.26,3,0.2,21.41,Debit Card,Consumer,2022,2022-08,47.6062,-122.3321
ORD-101896,2022-08-31,CUS-00227,Barbara Moore,Office Chair Ergonomic,Furniture,Chairs,Central,Missouri,Kansas City,261.21,68.44,1,0.0,13.42,Online,Home Office,2022,2022-08,39.0997,-94.5786
ORD-104949,2022-09-01,CUS-00203,Michael Thompson,Tablet 10-inch,Technology,Computers,Central,Ohio,Columbus,1290.71,171.77,4,0.2,25.51,Online,Consumer,2022,2022-09,39.9612,-82.9988
ORD-102002,2022-09-01,CUS-00398,Daniel Taylor,Smart Watch Series X,Technology,Phones,East,Maryland,Baltimore,2754.6,561.94,10,0.0,47.23,Credit Card,Consumer,2022,2022-09,39.2904,-76.6122
ORD-104297,2022-09-01,CUS-00010,Christopher Hall,Envelopes Box 100,Office Supplies,Envelopes,East,Georgia,Atlanta,64.11,17.12,5,0.0,26.2,Online,Consumer,2022,2022-09,33.749,-84.388
ORD-102091,2022-09-01,CUS-00631,Michelle Young,Monitor 27-inch 4K,Technology,Computers,East,Georgia,Atlanta,761.81,97.11,2,0.15,27.26,Debit Card,Consumer,2022,2022-09,33.749,-84.388
ORD-103146,2022-09-01,CUS-00276,Michelle Hill,Whiteboard Markers Set,Office Supplies,Art,East,Florida,Miami,7.96,-0.48,1,0.15,10.01,Credit Card,Corporate,2022,2022-09,25.7617,-80.1918
ORD-104822,2022-09-01,CUS-00617,Joshua Walker,Sticky Notes Assorted,Office Supplies,Labels,West,California,San Francisco,17.21,3.49,3,0.1,12.64,Debit Card,Consumer,2022,2022-09,37.7749,-122.4194
ORD-101213,2022-09-01,CUS-00730,Timothy Lewis,Conference Table 8-Seat,Furniture,Tables,Central,Ohio,Columbus,2315.26,518.48,2,0.05,40.09,Debit Card,Home Office,2022,2022-09,39.9612,-82.9988
ORD-103260,2022-09-02,CUS-00162,Matthew Rivera,Monitor 27-inch 4K,Technology,Computers,Central,Ohio,Columbus,1039.84,-65.4,3,0.25,30.25,Online,Corporate,2022,2022-09,39.9612,-82.9988
ORD-104635,2022-09-02,CUS-00307,Donna Allen,Binders Pack of 5,Office Supplies,Binders,West,Washington,Seattle,12.17,0.64,1,0.0,12.78,Credit Card,Corporate,2022,2022-09,47.6062,-122.3321
ORD-101801,2022-09-02,CUS-00444,Joseph Jackson,Smart Watch Series X,Technology,Phones,West,Washington,Seattle,551.07,108.88,2,0.0,19.56,Credit Card,Corporate,2022,2022-09,47.6062,-122.3321
ORD-102773,2022-09-02,CUS-00287,Sharon Green,Standing Desk Adjustable,Furniture,Tables,Central,Texas,Dallas,1417.29,374.16,4,0.2,24.31,Credit Card,Corporate,2022,2022-09,32.7767,-96.797
ORD-100160,2022-09-02,CUS-00653,Kathleen Hernandez,Bluetooth Headphones,Technology,Accessories,Central,Wisconsin,Milwaukee,149.19,34.68,1,0.05,11.74,Credit Card,Corporate,2022,2022-09,43.0389,-87.9065
ORD-103343,2022-09-03,CUS-00514,Matthew White,Executive Desk Oak,Furniture,Tables,Central,Illinois,Springfield,1579.33,433.29,3,0.1,25.49,Online,Corporate,2022,2022-09,39.7817,-89.6501
ORD-105029,2022-09-03,CUS-00830,Brenda Allen,Filing Cabinet Metal,Furniture,Storage,East,New York,New York City,670.46,173.27,4,0.0,22.15,Credit Card,Consumer,2022,2022-09,40.7128,-74.006
ORD-100585,2022-09-03,CUS-00460,Sharon Diaz,Coffee Table Glass,Furniture,Tables,South,South Carolina,Charleston,473.28,102.84,2,0.15,17.18,Online,Consumer,2022,2022-09,32.7765,-79.9311
ORD-103954,2022-09-03,CUS-00693,Sarah Diaz,Conference Table 8-Seat,Furniture,Tables,West,California,Los Angeles,2885.3,-164.37,3,0.3,43.81,Credit Card,Consumer,2022,2022-09,34.0522,-118.2437
ORD-104679,2022-09-03,CUS-00708,Michelle Hall,Laptop Pro 15-inch,Technology,Computers,East,Maryland,Baltimore,2532.04,393.1,2,0.05,34.35,Credit Card,Consumer,2022,2022-09,39.2904,-76.6122
ORD-100279,2022-09-04,CUS-00017,George Torres,Toner Cartridge Black,Office Supplies,Appliances,East,Florida,Miami,139.23,29.07,2,0.0,16.39,Online,Consumer,2022,2022-09,25.7617,-80.1918
ORD-102855,2022-09-05,CUS-00706,Jessica Robinson,Lounge Chair Leather,Furniture,Chairs,West,Oregon,Portland,574.4,81.25,1,0.2,30.45,Debit Card,Consumer,2022,2022-09,45.5152,-122.6784
ORD-101572,2022-09-05,CUS-00246,Nancy Gonzalez,Mechanical Keyboard RGB,Technology,Accessories,Central,Wisconsin,Milwaukee,88.83,26.18,1,0.0,14.03,Debit Card,Consumer,2022,2022-09,43.0389,-87.9065
ORD-102934,2022-09-06,CUS-00485,Laura Miller,Webcam HD 1080p,Technology,Accessories,East,Georgia,Atlanta,305.97,92.13,4,0.0,25.25,Cash,Corporate,2022,2022-09,33.749,-84.388
ORD-105023,2022-09-06,CUS-00584,Jessica Taylor,Coffee Table Glass,Furniture,Tables,East,Massachusetts,Boston,290.59,78.87,1,0.0,15.44,Online,Corporate,2022,2022-09,42.3601,-71.0589
ORD-102938,2022-09-06,CUS-00706,Jessica Robinson,Envelopes Box 100,Office Supplies,Envelopes,Central,Illinois,Chicago,11.59,0.28,1,0.1,11.45,Credit Card,Consumer,2022,2022-09,41.8781,-87.6298
ORD-101106,2022-09-07,CUS-00094,Ashley Nguyen,Scissors Titanium,Office Supplies,Fasteners,West,California,Sacramento,11.76,0.93,1,0.0,10.1,Online,Corporate,2022,2022-09,38.5816,-121.4944
ORD-100608,2022-09-07,CUS-00691,Susan Perez,Wireless Charger Pad,Technology,Accessories,East,New York,New York City,70.57,19.05,2,0.15,14.13,Credit Card,Consumer,2022,2022-09,40.7128,-74.006
ORD-102651,2022-09-07,CUS-00321,Jacob Rivera,Printer Paper A4 Ream,Office Supplies,Paper,East,Maryland,Baltimore,16.2,2.22,2,0.05,13.57,Cash,Home Office,2022,2022-09,39.2904,-76.6122
ORD-102817,2022-09-07,CUS-00400,David Walker,Sticky Notes Assorted,Office Supplies,Labels,East,Pennsylvania,Pittsburgh,10.71,1.03,2,0.1,11.13,Online,Consumer,2022,2022-09,40.4406,-79.9959
ORD-105132,2022-09-07,CUS-00223,Paul Flores,Tablet 10-inch,Technology,Computers,West,California,Los Angeles,643.27,80.68,2,0.2,26.8,Credit Card,Corporate,2022,2022-09,34.0522,-118.2437
ORD-103569,2022-09-07,CUS-00484,Nicholas Martinez,USB-C Hub 7-in-1,Technology,Accessories,East,New York,Buffalo,137.18,43.71,3,0.05,16.22,Credit Card,Home Office,2022,2022-09,42.8864,-78.8784
ORD-100381,2022-09-07,CUS-00420,Barbara Ramirez,USB-C Hub 7-in-1,Technology,Accessories,West,Washington,Seattle,52.81,16.4,1,0.0,10.49,Online,Consumer,2022,2022-09,47.6062,-122.3321
ORD-100013,2022-09-08,CUS-00548,Kevin Rodriguez,Mechanical Keyboard RGB,Technology,Accessories,Central,Texas,Austin,125.14,24.65,2,0.25,18.95,Debit Card,Consumer,2022,2022-09,30.2672,-97.7431
ORD-102669,2022-09-08,CUS-00552,Nancy Phillips,External SSD 1TB,Technology,Accessories,East,Florida,Orlando,113.43,29.04,1,0.0,14.26,Debit Card,Consumer,2022,2022-09,28.5383,-81.3792
ORD-102340,2022-09-08,CUS-00024,Jonathan Campbell,Coffee Table Glass,Furniture,Tables,West,Arizona,Phoenix,254.77,58.87,1,0.1,13.79,Credit Card,Consumer,2022,2022-09,33.4484,-112.074
ORD-101096,2022-09-08,CUS-00810,Charles Carter,Coffee Table Glass,Furniture,Tables,East,Georgia,Atlanta,1275.73,282.2,5,0.15,32.05,Credit Card,Home Office,2022,2022-09,33.749,-84.388
ORD-102530,2022-09-09,CUS-00581,Emily Thomas,Smart Watch Series X,Technology,Phones,East,New Jersey,Newark,1544.25,315.99,5,0.0,23.72,Credit Card,Home Office,2022,2022-09,40.7357,-74.1724
ORD-104497,2022-09-09,CUS-00563,Eric Moore,Envelopes Box 100,Office Supplies,Envelopes,Central,Ohio,Columbus,12.12,1.55,1,0.0,9.78,Online,Corporate,2022,2022-09,39.9612,-82.9988
ORD-100097,2022-09-09,CUS-00466,Brian Thompson,Bookshelf 5-Tier,Furniture,Bookcases,South,Louisiana,New Orleans,385.43,109.78,2,0.0,16.72,UPI,Corporate,2022,2022-09,29.9511,-90.0715
ORD-100584,2022-09-10,CUS-00277,Andrew Lewis,Standing Desk Adjustable,Furniture,Tables,East,New York,New York City,1833.54,631.59,4,0.0,28.99,Credit Card,Consumer,2022,2022-09,40.7128,-74.006
ORD-102944,2022-09-10,CUS-00025,Cynthia Harris,Binders Pack of 5,Office Supplies,Binders,South,Oklahoma,Oklahoma City,18.79,-0.05,2,0.3,16.45,Online,Consumer,2022,2022-09,35.4676,-97.5164
ORD-101326,2022-09-11,CUS-00018,David Williams,Stapler Heavy Duty,Office Supplies,Fasteners,East,Georgia,Atlanta,31.65,7.21,2,0.0,15.56,Debit Card,Corporate,2022,2022-09,33.749,-84.388
ORD-101154,2022-09-11,CUS-00547,Donald Campbell,Guest Chair Mesh,Furniture,Chairs,Central,Wisconsin,Milwaukee,491.07,119.72,4,0.0,22.73,Credit Card,Corporate,2022,2022-09,43.0389,-87.9065
ORD-100411,2022-09-11,CUS-00732,Brian Davis,Desk Organizer Bamboo,Office Supplies,Storage,Central,Illinois,Springfield,62.14,14.16,2,0.1,16.35,Online,Consumer,2022,2022-09,39.7817,-89.6501
ORD-104745,2022-09-11,CUS-00658,Anthony Clark,Ballpoint Pens Pack 12,Office Supplies,Art,Central,Texas,Houston,12.82,0.29,2,0.05,16.01,Cash,Consumer,2022,2022-09,29.7604,-95.3698
ORD-103560,2022-09-11,CUS-00349,Joshua Gonzalez,Printer Paper A4 Ream,Office Supplies,Paper,East,North Carolina,Charlotte,28.18,6.0,3,0.0,19.09,Online,Home Office,2022,2022-09,35.2271,-80.8431
ORD-100079,2022-09-12,CUS-00803,Mary Hall,USB-C Hub 7-in-1,Technology,Accessories,East,New York,New York City,234.92,80.05,5,0.0,26.35,Debit Card,Consumer,2022,2022-09,40.7128,-74.006
ORD-102986,2022-09-12,CUS-00509,Lisa Campbell,Binders Pack of 5,Office Supplies,Binders,Central,Illinois,Chicago,12.63,0.52,1,0.0,13.67,Credit Card,Consumer,2022,2022-09,41.8781,-87.6298
ORD-102544,2022-09-12,CUS-00647,Joshua Nguyen,Toner Cartridge Black,Office Supplies,Appliances,West,Arizona,Phoenix,120.67,18.8,2,0.15,11.78,Online,Consumer,2022,2022-09,33.4484,-112.074
ORD-105162,2022-09-12,CUS-00734,Mark Turner,Sticky Notes Assorted,Office Supplies,Labels,Central,Ohio,Cleveland,12.64,1.18,2,0.0,14.68,Online,Consumer,2022,2022-09,41.4993,-81.6944
ORD-100177,2022-09-12,CUS-00264,Richard Carter,Mechanical Keyboard RGB,Technology,Accessories,Central,Missouri,Kansas City,69.91,14.98,1,0.2,11.14,Online,Consumer,2022,2022-09,39.0997,-94.5786
ORD-100369,2022-09-12,CUS-00843,Kevin Turner,Standing Desk Adjustable,Furniture,Tables,East,Pennsylvania,Philadelphia,2071.78,715.03,5,0.0,28.84,Credit Card,Corporate,2022,2022-09,39.9526,-75.1652
ORD-104198,2022-09-12,CUS-00308,Rebecca Turner,Lounge Chair Leather,Furniture,Chairs,Central,Texas,Dallas,646.37,121.03,1,0.1,23.54,Cash,Consumer,2022,2022-09,32.7767,-96.797
ORD-103903,2022-09-12,CUS-00314,Andrew Campbell,Executive Desk Oak,Furniture,Tables,Central,Texas,Houston,479.51,115.33,1,0.15,26.69,Online,Consumer,2022,2022-09,29.7604,-95.3698
ORD-102467,2022-09-13,CUS-00461,Sharon Nguyen,Tablet 10-inch,Technology,Computers,South,Oklahoma,Oklahoma City,1930.12,414.57,5,0.0,28.72,Credit Card,Consumer,2022,2022-09,35.4676,-97.5164
ORD-103762,2022-09-13,CUS-00407,Gary Rivera,Monitor 27-inch 4K,Technology,Computers,Central,Ohio,Cleveland,1011.7,114.11,3,0.2,20.85,Online,Home Office,2022,2022-09,41.4993,-81.6944
ORD-100009,2022-09-13,CUS-00142,Jonathan Baker,Smart Watch Series X,Technology,Phones,East,Virginia,Richmond,255.29,26.42,1,0.2,19.34,Debit Card,Corporate,2022,2022-09,37.5407,-77.436
ORD-103165,2022-09-13,CUS-00606,Dorothy Rivera,Printer Paper A4 Ream,Office Supplies,Paper,South,Alabama,Birmingham,8.83,0.03,1,0.05,10.77,Credit Card,Consumer,2022,2022-09,33.5207,-86.8025
ORD-102081,2022-09-13,CUS-00090,Shirley Hernandez,Sticky Notes Assorted,Office Supplies,Labels,Central,Texas,Austin,10.88,0.67,2,0.15,11.77,Credit Card,Consumer,2022,2022-09,30.2672,-97.7431
ORD-103525,2022-09-14,CUS-00084,Ryan Jackson,Smart Watch Series X,Technology,Phones,East,Florida,Miami,311.47,58.51,1,0.0,19.7,Online,Consumer,2022,2022-09,25.7617,-80.1918
ORD-100376,2022-09-14,CUS-00669,Emily Jackson,Tablet 10-inch,Technology,Computers,East,Maryland,Baltimore,1554.75,303.61,4,0.05,20.98,Credit Card,Consumer,2022,2022-09,39.2904,-76.6122
ORD-101179,2022-09-14,CUS-00023,Elizabeth Hill,USB-C Hub 7-in-1,Technology,Accessories,Central,Ohio,Columbus,96.74,31.45,2,0.0,15.18,Online,Corporate,2022,2022-09,39.9612,-82.9988
ORD-101747,2022-09-15,CUS-00716,Joseph Brown,Webcam HD 1080p,Technology,Accessories,Central,Ohio,Columbus,75.35,20.04,1,0.0,13.78,Credit Card,Home Office,2022,2022-09,39.9612,-82.9988
ORD-104910,2022-09-15,CUS-00170,Shirley Scott,External SSD 1TB,Technology,Accessories,South,Oklahoma,Oklahoma City,121.23,28.36,1,0.05,15.96,Online,Corporate,2022,2022-09,35.4676,-97.5164
ORD-101998,2022-09-15,CUS-00145,Jessica Campbell,Lounge Chair Leather,Furniture,Chairs,Central,Indiana,Indianapolis,1759.27,268.58,3,0.2,36.87,UPI,Home Office,2022,2022-09,39.7684,-86.1581
ORD-101283,2022-09-15,CUS-00009,Emily Phillips,Stapler Heavy Duty,Office Supplies,Fasteners,South,Kentucky,Louisville,30.73,6.35,2,0.0,16.97,Credit Card,Home Office,2022,2022-09,38.2527,-85.7585
ORD-102698,2022-09-16,CUS-00335,Richard Lewis,Filing Cabinet Metal,Furniture,Storage,East,Massachusetts,Boston,121.56,-16.19,1,0.25,16.91,Online,Consumer,2022,2022-09,42.3601,-71.0589
ORD-103270,2022-09-16,CUS-00120,Jennifer Martin,Wireless Charger Pad,Technology,Accessories,East,Pennsylvania,Pittsburgh,158.58,54.89,4,0.0,24.4,Credit Card,Consumer,2022,2022-09,40.4406,-79.9959
ORD-103390,2022-09-16,CUS-00803,Mary Hall,Laptop Pro 15-inch,Technology,Computers,Central,Indiana,Indianapolis,2045.95,228.77,2,0.15,47.85,Online,Consumer,2022,2022-09,39.7684,-86.1581
ORD-103845,2022-09-17,CUS-00236,Donald Hall,External SSD 1TB,Technology,Accessories,Central,Texas,Houston,228.31,62.16,2,0.0,18.1,Cash,Consumer,2022,2022-09,29.7604,-95.3698
ORD-100973,2022-09-17,CUS-00363,George King,Toner Cartridge Black,Office Supplies,Appliances,Central,Ohio,Cleveland,288.98,66.35,4,0.0,16.83,Credit Card,Consumer,2022,2022-09,41.4993,-81.6944
ORD-104552,2022-09-18,CUS-00199,Margaret Robinson,Sofa Sectional Gray,Furniture,Furnishings,West,Oregon,Portland,5120.45,1109.05,6,0.0,49.85,UPI,Consumer,2022,2022-09,45.5152,-122.6784
ORD-101407,2022-09-18,CUS-00177,Emily Lewis,Sofa Sectional Gray,Furniture,Furnishings,South,Louisiana,New Orleans,3590.63,704.64,4,0.05,38.54,Credit Card,Consumer,2022,2022-09,29.9511,-90.0715
ORD-101970,2022-09-19,CUS-00275,Paul Evans,Ballpoint Pens Pack 12,Office Supplies,Art,East,New Jersey,Newark,12.52,0.34,2,0.05,15.47,Credit Card,Consumer,2022,2022-09,40.7357,-74.1724
ORD-103219,2022-09-19,CUS-00835,Lisa Baker,Binders Pack of 5,Office Supplies,Binders,South,Tennessee,Nashville,13.0,1.88,1,0.05,9.48,Online,Consumer,2022,2022-09,36.1627,-86.7816
ORD-104088,2022-09-19,CUS-00507,Thomas Hill,External SSD 1TB,Technology,Accessories,Central,Ohio,Columbus,473.72,135.27,4,0.0,19.56,Cash,Consumer,2022,2022-09,39.9612,-82.9988
ORD-105101,2022-09-20,CUS-00149,Timothy Baker,Bookshelf 5-Tier,Furniture,Bookcases,West,California,Sacramento,315.91,77.27,2,0.1,13.91,Debit Card,Corporate,2022,2022-09,38.5816,-121.4944
ORD-105024,2022-09-20,CUS-00551,Cynthia Hall,Coffee Table Glass,Furniture,Tables,East,Pennsylvania,Pittsburgh,504.84,110.2,2,0.15,16.89,Credit Card,Consumer,2022,2022-09,40.4406,-79.9959
ORD-103688,2022-09-20,CUS-00179,Kenneth Wright,Binders Pack of 5,Office Supplies,Binders,Central,Wisconsin,Milwaukee,11.41,0.24,1,0.15,11.06,Debit Card,Consumer,2022,2022-09,43.0389,-87.9065
ORD-101833,2022-09-20,CUS-00224,Jonathan Roberts,Toner Cartridge Black,Office Supplies,Appliances,East,Georgia,Atlanta,69.66,13.31,1,0.0,11.74,Credit Card,Consumer,2022,2022-09,33.749,-84.388
ORD-100420,2022-09-20,CUS-00743,Stephanie Lewis,Mechanical Keyboard RGB,Technology,Accessories,East,Pennsylvania,Philadelphia,94.97,29.76,1,0.0,9.95,Debit Card,Consumer,2022,2022-09,39.9526,-75.1652
ORD-103816,2022-09-21,CUS-00520,Eric Diaz,USB-C Hub 7-in-1,Technology,Accessories,South,South Carolina,Charleston,176.77,48.04,4,0.15,24.37,Credit Card,Consumer,2022,2022-09,32.7765,-79.9311
ORD-100033,2022-09-21,CUS-00751,Daniel Green,Monitor 27-inch 4K,Technology,Computers,West,California,Los Angeles,2162.44,379.15,5,0.05,28.83,Online,Corporate,2022,2022-09,34.0522,-118.2437
ORD-104354,2022-09-22,CUS-00613,Jennifer Evans,Filing Cabinet Metal,Furniture,Storage,East,New York,Buffalo,166.77,39.45,1,0.0,15.94,Online,Home Office,2022,2022-09,42.8864,-78.8784
ORD-103819,2022-09-22,CUS-00163,Amy Sanchez,Printer Paper A4 Ream,Office Supplies,Paper,South,South Carolina,Charleston,37.92,6.47,5,0.15,23.78,Debit Card,Consumer,2022,2022-09,32.7765,-79.9311
ORD-101316,2022-09-22,CUS-00731,William Baker,Tablet 10-inch,Technology,Computers,Central,Illinois,Springfield,411.17,82.06,1,0.0,24.0,Cash,Home Office,2022,2022-09,39.7817,-89.6501
ORD-104462,2022-09-22,CUS-00132,Matthew Sanchez,Toner Cartridge Black,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,249.0,50.12,4,0.05,20.42,Debit Card,Consumer,2022,2022-09,39.9526,-75.1652
ORD-102393,2022-09-22,CUS-00153,Dorothy Robinson,Stapler Heavy Duty,Office Supplies,Fasteners,East,Maryland,Baltimore,13.05,1.47,1,0.1,9.22,Online,Consumer,2022,2022-09,39.2904,-76.6122
ORD-104634,2022-09-22,CUS-00494,Karen Perez,Envelopes Box 100,Office Supplies,Envelopes,East,North Carolina,Charlotte,8.35,-0.46,1,0.25,8.72,Online,Consumer,2022,2022-09,35.2271,-80.8431
ORD-100361,2022-09-23,CUS-00519,Melissa Scott,Sofa Sectional Gray,Furniture,Furnishings,Central,Minnesota,Minneapolis,1702.72,292.57,2,0.1,39.77,Cash,Home Office,2022,2022-09,44.9778,-93.265
ORD-103723,2022-09-23,CUS-00318,Matthew Hall,Printer Paper A4 Ream,Office Supplies,Paper,Central,Texas,Dallas,7.72,-1.6,1,0.1,13.62,Online,Consumer,2022,2022-09,32.7767,-96.797
ORD-101317,2022-09-23,CUS-00150,Daniel Flores,Coffee Table Glass,Furniture,Tables,West,California,San Diego,702.24,141.16,3,0.2,18.02,Credit Card,Corporate,2022,2022-09,32.7157,-117.1611
ORD-102401,2022-09-23,CUS-00273,Betty Ramirez,Bookshelf 5-Tier,Furniture,Bookcases,West,Washington,Seattle,178.57,43.68,1,0.05,18.05,Online,Consumer,2022,2022-09,47.6062,-122.3321
