Order ID,Order Date,Ship Date,Customer Name,Customer ID,Product Name,Product Category,Sub Category,Region,Country,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment
ORD-100421,2023-02-14,2023-02-21,Edward Perez,CUS-00415,USB-C Hub 7-in-1,Technology,Accessories,East,United States,New Jersey,Newark,160.47,56.22,3,0.0,13.59,Online,Home Office
ORD-101932,2023-02-14,2023-02-16,Gary Torres,CUS-00848,Mechanical Keyboard RGB,Technology,Accessories,West,United States,Arizona,Phoenix,265.24,85.82,3,0.0,20.04,Online,Corporate
ORD-102387,2023-02-14,2023-02-17,Margaret Martinez,CUS-00427,Bluetooth Headphones,Technology,Accessories,West,United States,Oregon,Portland,120.17,22.22,1,0.15,12.04,Online,Corporate
ORD-104710,2023-02-14,2023-02-18,Brian Rodriguez,CUS-00601,Lounge Chair Leather,Furniture,Chairs,Central,United States,Missouri,Kansas City,777.28,176.1,1,0.0,29.85,Online,Home Office
ORD-101723,2023-02-14,2023-02-18,James Carter,CUS-00164,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,New York,Buffalo,28.19,6.45,2,0.05,12.19,Credit Card,Home Office
ORD-104283,2023-02-14,2023-02-16,George Martin,CUS-00501,Whiteboard Markers Set,Office Supplies,Art,East,United States,Pennsylvania,Pittsburgh,36.06,5.99,5,0.25,17.92,Credit Card,Consumer
ORD-102589,2023-02-14,2023-02-15,Stephanie Parker,CUS-00295,Bluetooth Headphones,Technology,Accessories,East,United States,Florida,Orlando,410.91,100.03,3,0.05,19.44,Cash,Consumer
ORD-100813,2023-02-15,2023-02-20,Mary Taylor,CUS-00370,Coffee Table Glass,Furniture,Tables,Central,United States,Indiana,Indianapolis,256.9,63.5,1,0.05,16.76,Credit Card,Corporate
ORD-101663,2023-02-15,2023-02-22,Ashley Diaz,CUS-00168,Webcam HD 1080p,Technology,Accessories,East,United States,Pennsylvania,Pittsburgh,170.88,49.85,2,0.0,18.68,UPI,Consumer
ORD-101596,2023-02-15,2023-02-22,Edward Gonzalez,CUS-00069,Binders Pack of 5,Office Supplies,Binders,West,United States,California,Sacramento,65.65,17.78,5,0.05,24.24,Debit Card,Consumer
ORD-104626,2023-02-15,2023-02-20,Shirley White,CUS-00541,Desk Organizer Bamboo,Office Supplies,Storage,South,United States,Oklahoma,Oklahoma City,34.69,9.23,1,0.0,9.3,Credit Card,Consumer
ORD-104668,2023-02-16,2023-02-21,Dorothy Lopez,CUS-00230,Wireless Charger Pad,Technology,Accessories,East,United States,Georgia,Atlanta,284.6,92.1,8,0.1,29.6,UPI,Consumer
ORD-101366,2023-02-16,2023-02-20,Sharon Young,CUS-00191,USB-C Hub 7-in-1,Technology,Accessories,East,United States,Maryland,Baltimore,78.32,19.2,2,0.15,16.75,UPI,Consumer
ORD-100946,2023-02-16,2023-02-17,Ashley Carter,CUS-00228,Conference Table 8-Seat,Furniture,Tables,East,United States,New Jersey,Newark,7349.89,1817.78,6,0.0,56.26,Credit Card,Consumer
ORD-100827,2023-02-17,2023-02-22,Nancy Ramirez,CUS-00829,Lounge Chair Leather,Furniture,Chairs,East,United States,New Jersey,Newark,1972.68,344.7,3,0.15,29.65,Credit Card,Consumer
ORD-102598,2023-02-17,2023-02-19,Jennifer Gomez,CUS-00554,Coffee Table Glass,Furniture,Tables,Central,United States,Texas,Dallas,278.71,73.82,1,0.0,20.03,Credit Card,Consumer
ORD-102935,2023-02-17,2023-02-19,George Garcia,CUS-00369,Laptop Pro 15-inch,Technology,Computers,East,United States,New York,Buffalo,3797.06,666.67,3,0.0,47.99,Debit Card,Corporate
ORD-105164,2023-02-17,2023-02-22,Melissa Wilson,CUS-00382,Envelopes Box 100,Office Supplies,Envelopes,West,United States,Oregon,Portland,45.05,12.71,4,0.0,16.46,Debit Card,Consumer
ORD-100970,2023-02-18,2023-02-21,Joseph Gonzalez,CUS-00656,Sticky Notes Assorted,Office Supplies,Labels,West,United States,Arizona,Phoenix,12.94,-1.52,3,0.3,19.33,Online,Consumer
ORD-103853,2023-02-18,2023-02-20,Elizabeth Adams,CUS-00479,Mechanical Keyboard RGB,Technology,Accessories,Central,United States,Texas,Dallas,598.31,-43.02,10,0.3,38.62,Credit Card,Home Office
ORD-103168,2023-02-18,2023-02-23,Christopher Wright,CUS-00049,Webcam HD 1080p,Technology,Accessories,West,United States,Arizona,Phoenix,152.77,38.88,2,0.1,15.5,Online,Home Office
ORD-104315,2023-02-18,2023-02-21,Jonathan Sanchez,CUS-00733,Filing Cabinet Metal,Furniture,Storage,West,United States,California,San Francisco,320.73,81.66,2,0.0,14.11,Debit Card,Corporate
ORD-100676,2023-02-18,2023-02-22,Amanda Gomez,CUS-00546,USB-C Hub 7-in-1,Technology,Accessories,West,United States,California,San Diego,44.46,12.34,1,0.05,10.47,Debit Card,Consumer
ORD-100295,2023-02-18,2023-02-25,Ashley Diaz,CUS-00168,Conference Table 8-Seat,Furniture,Tables,East,United States,Florida,Orlando,3481.76,787.82,3,0.05,37.11,Online,Consumer
ORD-101924,2023-02-18,2023-02-22,Jason Hernandez,CUS-00568,Guest Chair Mesh,Furniture,Chairs,West,United States,California,Sacramento,374.74,74.38,3,0.1,23.03,Online,Corporate
ORD-101891,2023-02-19,2023-02-20,Kenneth Sanchez,CUS-00028,Desk Organizer Bamboo,Office Supplies,Storage,Central,United States,Texas,Dallas,31.02,6.05,1,0.05,12.86,Debit Card,Consumer
ORD-101956,2023-02-19,2023-02-21,Anna Garcia,CUS-00004,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,New York,New York City,29.56,7.32,2,0.0,12.88,Online,Corporate
ORD-100822,2023-02-19,2023-02-22,Elizabeth Adams,CUS-00479,Bookshelf 5-Tier,Furniture,Bookcases,Central,United States,Minnesota,Minneapolis,191.08,52.79,1,0.0,12.95,Online,Home Office
ORD-102294,2023-02-20,2023-02-21,Richard Phillips,CUS-00773,Ballpoint Pens Pack 12,Office Supplies,Art,West,United States,California,San Diego,11.78,-0.49,2,0.1,16.21,Credit Card,Home Office
ORD-101634,2023-02-20,2023-02-22,Nancy Carter,CUS-00756,Executive Desk Oak,Furniture,Tables,Central,United States,Indiana,Indianapolis,458.7,101.57,1,0.2,24.34,Online,Corporate
ORD-101194,2023-02-20,2023-02-23,Jonathan Roberts,CUS-00224,Wireless Mouse Ergonomic,Technology,Accessories,South,United States,Alabama,Birmingham,120.54,34.96,5,0.15,24.09,Credit Card,Consumer
ORD-104920,2023-02-21,2023-02-24,Lisa Baker,CUS-00835,Bluetooth Headphones,Technology,Accessories,East,United States,New Jersey,Newark,139.96,34.89,1,0.0,12.27,UPI,Consumer
ORD-101215,2023-02-21,2023-02-24,Timothy Lee,CUS-00662,Sticky Notes Assorted,Office Supplies,Labels,East,United States,Maryland,Baltimore,5.65,-1.03,1,0.0,11.01,Credit Card,Home Office
ORD-101120,2023-02-21,2023-02-24,Susan Baker,CUS-00003,Lounge Chair Leather,Furniture,Chairs,Central,United States,Texas,Dallas,1817.16,318.59,3,0.15,24.29,Cash,Corporate
ORD-101946,2023-02-21,2023-02-24,Donna Harris,CUS-00626,Ballpoint Pens Pack 12,Office Supplies,Art,East,United States,Virginia,Richmond,6.28,-0.23,1,0.0,9.27,Online,Home Office
ORD-100341,2023-02-21,2023-02-25,Betty Evans,CUS-00675,Desk Organizer Bamboo,Office Supplies,Storage,West,United States,California,Los Angeles,32.38,6.38,1,0.1,11.37,Credit Card,Corporate
ORD-102395,2023-02-21,2023-02-25,Sandra Wright,CUS-00687,Binders Pack of 5,Office Supplies,Binders,East,United States,Florida,Orlando,12.5,0.61,1,0.0,13.25,UPI,Corporate
ORD-102850,2023-02-21,2023-02-24,Carol Wilson,CUS-00110,Conference Table 8-Seat,Furniture,Tables,West,United States,Arizona,Phoenix,2554.98,570.37,2,0.05,49.37,UPI,Corporate
ORD-102194,2023-02-21,2023-02-23,Amanda Moore,CUS-00797,Sticky Notes Assorted,Office Supplies,Labels,East,United States,Massachusetts,Boston,15.43,0.56,3,0.15,17.8,Credit Card,Corporate
ORD-101355,2023-02-21,2023-02-26,Brenda Parker,CUS-00123,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,North Carolina,Charlotte,22.67,2.85,2,0.2,12.57,Debit Card,Consumer
ORD-105133,2023-02-22,2023-02-27,Sarah Martinez,CUS-00504,Wireless Mouse Ergonomic,Technology,Accessories,East,United States,Florida,Orlando,105.14,32.68,4,0.1,20.79,Online,Consumer
ORD-101254,2023-02-22,2023-02-26,Jason Garcia,CUS-00564,Sticky Notes Assorted,Office Supplies,Labels,Central,United States,Wisconsin,Milwaukee,17.6,2.2,3,0.05,17.86,Online,Consumer
ORD-100574,2023-02-22,2023-02-24,Carol Wilson,CUS-00110,Scissors Titanium,Office Supplies,Fasteners,West,United States,Arizona,Phoenix,34.52,6.86,3,0.0,17.89,Credit Card,Corporate
ORD-100697,2023-02-22,2023-02-25,Kenneth Martinez,CUS-00474,Printer Paper A4 Ream,Office Supplies,Paper,West,United States,Arizona,Phoenix,18.56,2.77,2,0.0,15.95,Credit Card,Consumer
ORD-103753,2023-02-23,2023-03-02,Elizabeth Garcia,CUS-00408,Smartphone Case Premium,Technology,Phones,East,United States,Florida,Orlando,19.7,3.85,1,0.2,12.64,UPI,Consumer
ORD-103860,2023-02-23,2023-02-27,Shirley Anderson,CUS-00679,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Missouri,Kansas City,8.55,0.2,1,0.0,10.42,Online,Corporate
ORD-103385,2023-02-23,2023-03-01,Kevin Hernandez,CUS-00695,Ballpoint Pens Pack 12,Office Supplies,Art,Central,United States,Texas,Dallas,11.6,-0.54,2,0.05,16.79,Credit Card,Corporate
ORD-102949,2023-02-23,2023-02-27,Laura Davis,CUS-00061,Monitor 27-inch 4K,Technology,Computers,East,United States,New Jersey,Newark,359.07,35.58,1,0.2,21.46,UPI,Consumer
ORD-102704,2023-02-23,2023-02-27,Stephen Miller,CUS-00078,USB-C Hub 7-in-1,Technology,Accessories,East,United States,Pennsylvania,Philadelphia,112.65,-25.09,3,0.25,17.29,Cash,Consumer
ORD-104678,2023-02-23,2023-02-26,Mark Mitchell,CUS-00775,Standing Desk Adjustable,Furniture,Tables,Central,United States,Indiana,Indianapolis,1007.06,262.21,3,0.2,27.69,UPI,Consumer
ORD-104318,2023-02-23,2023-02-26,Sarah Martin,CUS-00845,Executive Desk Oak,Furniture,Tables,West,United States,California,Sacramento,431.84,88.67,1,0.25,18.11,Debit Card,Consumer
ORD-100619,2023-02-23,2023-02-28,Rebecca King,CUS-00399,Lounge Chair Leather,Furniture,Chairs,Central,United States,Wisconsin,Milwaukee,4450.91,963.0,6,0.05,46.3,Debit Card,Consumer
ORD-102835,2023-02-24,2023-02-26,Matthew Lee,CUS-00483,USB-C Hub 7-in-1,Technology,Accessories,East,United States,Pennsylvania,Pittsburgh,197.44,51.42,5,0.2,22.31,Credit Card,Corporate
ORD-100550,2023-02-24,2023-02-28,Ryan Thomas,CUS-00632,Ballpoint Pens Pack 12,Office Supplies,Art,West,United States,Nevada,Las Vegas,12.35,0.12,2,0.0,16.6,Debit Card,Consumer
ORD-100491,2023-02-24,2023-02-28,Jennifer Thompson,CUS-00121,Monitor 27-inch 4K,Technology,Computers,East,United States,Maryland,Baltimore,446.82,82.37,1,0.0,19.97,Credit Card,Consumer
ORD-103646,2023-02-24,2023-02-28,Donald Diaz,CUS-00383,Executive Desk Oak,Furniture,Tables,East,United States,North Carolina,Charlotte,1037.02,282.45,2,0.1,22.63,Credit Card,Consumer
ORD-105016,2023-02-25,2023-02-28,Jessica Clark,CUS-00423,Filing Cabinet Metal,Furniture,Storage,West,United States,California,Los Angeles,322.69,74.2,2,0.05,18.49,Debit Card,Consumer
ORD-102026,2023-02-25,2023-03-03,Brenda Turner,CUS-00452,Wireless Charger Pad,Technology,Accessories,West,United States,California,Los Angeles,34.93,9.12,1,0.1,9.87,Debit Card,Corporate
ORD-103382,2023-02-25,2023-02-28,Daniel Williams,CUS-00487,Desk Organizer Bamboo,Office Supplies,Storage,Central,United States,Ohio,Columbus,32.75,6.06,1,0.1,12.63,Credit Card,Consumer
ORD-101068,2023-02-26,2023-03-02,Dorothy Parker,CUS-00473,Stapler Heavy Duty,Office Supplies,Fasteners,Central,United States,Ohio,Cleveland,45.5,13.37,3,0.0,13.8,Debit Card,Home Office
ORD-103621,2023-02-26,2023-03-01,Kimberly Perez,CUS-00329,Tablet 10-inch,Technology,Computers,East,United States,Massachusetts,Boston,356.41,66.07,1,0.05,14.89,Online,Corporate
ORD-104531,2023-02-26,2023-03-03,John Robinson,CUS-00293,Desk Organizer Bamboo,Office Supplies,Storage,East,United States,Massachusetts,Boston,91.99,20.52,3,0.15,20.23,Online,Consumer
ORD-100226,2023-02-26,2023-02-28,Ronald Gomez,CUS-00689,Envelopes Box 100,Office Supplies,Envelopes,East,United States,New Jersey,Newark,61.3,16.37,5,0.05,21.52,Credit Card,Consumer
ORD-105119,2023-02-26,2023-03-01,Nancy Ramirez,CUS-00829,Sticky Notes Assorted,Office Supplies,Labels,South,United States,Louisiana,New Orleans,14.02,0.89,3,0.25,13.49,UPI,Consumer
ORD-100198,2023-02-27,2023-03-02,Eric Diaz,CUS-00520,Smart Watch Series X,Technology,Phones,Central,United States,Texas,Dallas,625.92,122.81,2,0.0,24.66,Cash,Consumer
ORD-104230,2023-02-27,2023-03-03,Timothy Martinez,CUS-00654,Printer Paper A4 Ream,Office Supplies,Paper,South,United States,Oklahoma,Oklahoma City,15.15,0.28,2,0.1,16.96,UPI,Home Office
ORD-103571,2023-02-27,2023-03-03,Patricia Hill,CUS-00651,USB-C Hub 7-in-1,Technology,Accessories,Central,United States,Missouri,Kansas City,84.33,22.58,2,0.1,17.41,Credit Card,Consumer
ORD-104662,2023-02-27,2023-03-04,Steven Jackson,CUS-00449,Stapler Heavy Duty,Office Supplies,Fasteners,South,United States,Tennessee,Nashville,42.8,12.33,3,0.0,13.68,UPI,Consumer
ORD-104309,2023-02-27,2023-03-04,Mark Adams,CUS-00274,Wireless Charger Pad,Technology,Accessories,West,United States,Colorado,Denver,132.21,38.73,4,0.15,17.77,Online,Consumer
ORD-103600,2023-02-27,2023-02-28,Stephen Lee,CUS-00770,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Wisconsin,Milwaukee,185.3,27.55,3,0.15,21.88,Debit Card,Corporate
ORD-103424,2023-02-27,2023-03-05,Barbara Jackson,CUS-00238,Filing Cabinet Metal,Furniture,Storage,West,United States,Washington,Seattle,169.96,40.94,1,0.0,14.15,Online,Consumer
ORD-103462,2023-02-27,2023-03-06,Kenneth Torres,CUS-00746,Bookshelf 5-Tier,Furniture,Bookcases,West,United States,California,San Diego,189.85,52.26,1,0.0,13.42,Credit Card,Corporate
ORD-102863,2023-02-28,2023-03-06,Patricia Williams,CUS-00159,Standing Desk Adjustable,Furniture,Tables,East,United States,Pennsylvania,Philadelphia,1523.64,431.44,4,0.15,29.75,Debit Card,Consumer
ORD-105099,2023-02-28,2023-03-04,Cynthia Davis,CUS-00624,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,New Jersey,Newark,28.13,7.46,2,0.0,10.84,Debit Card,Consumer
ORD-103125,2023-02-28,2023-03-04,Ashley Nelson,CUS-00122,Whiteboard Markers Set,Office Supplies,Art,Central,United States,Ohio,Columbus,9.39,0.54,1,0.0,10.27,Cash,Consumer
ORD-104411,2023-02-28,2023-03-04,Ryan Thompson,CUS-00130,Binders Pack of 5,Office Supplies,Binders,South,United States,Oklahoma,Oklahoma City,27.02,6.03,2,0.0,15.2,Debit Card,Consumer
ORD-100135,2023-02-28,2023-03-04,Shirley Martinez,CUS-00796,Bluetooth Headphones,Technology,Accessories,Central,United States,Texas,Austin,143.95,32.92,1,0.05,12.88,Cash,Consumer
ORD-104996,2023-02-28,2023-03-02,Laura Carter,CUS-00703,Smart Watch Series X,Technology,Phones,Central,United States,Texas,Austin,262.88,33.86,1,0.15,15.93,UPI,Consumer
ORD-102226,2023-02-28,2023-03-04,Ashley Turner,CUS-00175,Desk Organizer Bamboo,Office Supplies,Storage,East,United States,Massachusetts,Boston,156.37,42.01,5,0.1,22.94,Credit Card,Corporate
ORD-103839,2023-02-28,2023-03-06,Emily Jackson,CUS-00669,Coffee Table Glass,Furniture,Tables,East,United States,New Jersey,Newark,592.15,165.31,2,0.0,18.33,Online,Consumer
ORD-103486,2023-03-01,2023-03-07,Kimberly Williams,CUS-00137,USB-C Hub 7-in-1,Technology,Accessories,Central,United States,Ohio,Columbus,177.19,56.34,4,0.05,21.27,UPI,Consumer
ORD-104227,2023-03-01,2023-03-04,Thomas Hill,CUS-00507,Smart Watch Series X,Technology,Phones,West,United States,Nevada,Las Vegas,574.33,114.48,2,0.0,17.5,Online,Consumer
ORD-101064,2023-03-01,2023-03-04,Thomas Allen,CUS-00722,Executive Desk Oak,Furniture,Tables,Central,United States,Missouri,Kansas City,4718.83,1495.4,8,0.0,41.78,Credit Card,Consumer
ORD-104478,2023-03-01,2023-03-04,Ashley Anderson,CUS-00002,Standing Desk Adjustable,Furniture,Tables,Central,United States,Minnesota,Minneapolis,394.6,106.4,1,0.15,22.96,UPI,Consumer
ORD-101109,2023-03-01,2023-03-08,Amy Jackson,CUS-00291,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,Georgia,Atlanta,15.7,2.2,1,0.0,11.67,Online,Corporate
ORD-102989,2023-03-01,2023-03-02,Emily Lewis,CUS-00177,Envelopes Box 100,Office Supplies,Envelopes,Central,United States,Texas,Austin,45.67,13.35,4,0.0,15.37,Online,Consumer
ORD-102386,2023-03-02,2023-03-07,Laura Phillips,CUS-00721,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Minnesota,Minneapolis,9.35,-0.51,1,0.0,13.49,Cash,Consumer
ORD-104319,2023-03-02,2023-03-06,Rebecca Jackson,CUS-00457,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Minnesota,Minneapolis,9.15,0.71,1,0.0,9.73,Credit Card,Consumer
ORD-102705,2023-03-02,2023-03-06,Kenneth Martinez,CUS-00474,Binders Pack of 5,Office Supplies,Binders,South,United States,Louisiana,New Orleans,24.29,4.5,2,0.0,16.3,Credit Card,Consumer
ORD-100392,2023-03-02,2023-03-08,Ashley Nguyen,CUS-00094,Wireless Mouse Ergonomic,Technology,Accessories,East,United States,Florida,Miami,125.37,37.96,5,0.15,20.49,Credit Card,Corporate
ORD-103689,2023-03-02,2023-03-05,Donald Hernandez,CUS-00080,Coffee Table Glass,Furniture,Tables,East,United States,New Jersey,Newark,207.13,-35.65,1,0.3,14.15,Credit Card,Consumer
ORD-104107,2023-03-02,2023-03-07,Carol Turner,CUS-00612,Executive Desk Oak,Furniture,Tables,East,United States,New York,Buffalo,1127.89,330.74,2,0.05,21.8,Credit Card,Home Office
ORD-102101,2023-03-03,2023-03-09,Stephen Martinez,CUS-00119,Tablet 10-inch,Technology,Computers,West,United States,California,San Diego,387.42,80.09,1,0.0,14.7,Credit Card,Consumer
ORD-100339,2023-03-03,2023-03-08,Steven Nelson,CUS-00344,Scissors Titanium,Office Supplies,Fasteners,Central,United States,Ohio,Columbus,20.43,2.72,2,0.15,10.92,Online,Consumer
ORD-103618,2023-03-03,2023-03-06,Stephen Martin,CUS-00106,Mechanical Keyboard RGB,Technology,Accessories,West,United States,Utah,Salt Lake City,366.08,119.36,4,0.0,25.05,Online,Home Office
ORD-100953,2023-03-04,2023-03-09,Brenda Nelson,CUS-00085,Whiteboard Markers Set,Office Supplies,Art,East,United States,New Jersey,Newark,39.55,9.62,4,0.0,22.24,Online,Corporate
ORD-102800,2023-03-04,2023-03-08,Paul Turner,CUS-00364,Conference Table 8-Seat,Furniture,Tables,West,United States,Oregon,Portland,2462.06,501.7,2,0.1,43.81,Credit Card,Consumer
ORD-100909,2023-03-04,2023-03-07,Edward White,CUS-00510,Filing Cabinet Metal,Furniture,Storage,West,United States,Colorado,Denver,337.97,85.87,2,0.0,15.38,Credit Card,Corporate
ORD-101049,2023-03-04,2023-03-08,Matthew White,CUS-00514,Smartphone Case Premium,Technology,Phones,Central,United States,Michigan,Detroit,46.69,17.64,2,0.1,10.96,Credit Card,Corporate
ORD-100816,2023-03-04,2023-03-06,Rebecca White,CUS-00729,Ballpoint Pens Pack 12,Office Supplies,Art,Central,United States,Michigan,Detroit,22.15,3.62,4,0.1,17.49,Credit Card,Home Office
ORD-100212,2023-03-04,2023-03-10,Emily Torres,CUS-00430,Guest Chair Mesh,Furniture,Chairs,Central,United States,Missouri,Kansas City,655.44,148.79,5,0.05,24.34,Credit Card,Consumer
ORD-103886,2023-03-04,2023-03-07,Amanda Miller,CUS-00426,Conference Table 8-Seat,Furniture,Tables,Central,United States,Ohio,Columbus,4085.54,1007.3,3,0.0,40.25,Online,Corporate
ORD-104355,2023-03-04,2023-03-08,Dorothy Garcia,CUS-00699,Smart Watch Series X,Technology,Phones,West,United States,California,Sacramento,1783.58,363.66,6,0.0,31.13,UPI,Consumer
ORD-100685,2023-03-05,2023-03-11,Cynthia Jackson,CUS-00345,Desk Organizer Bamboo,Office Supplies,Storage,West,United States,California,San Francisco,34.98,8.11,1,0.05,10.81,Credit Card,Corporate
ORD-104055,2023-03-05,2023-03-09,Margaret Carter,CUS-00713,Whiteboard Markers Set,Office Supplies,Art,South,United States,Tennessee,Nashville,37.16,7.55,4,0.1,20.9,Debit Card,Consumer
ORD-104518,2023-03-05,2023-03-12,Elizabeth Torres,CUS-00579,Webcam HD 1080p,Technology,Accessories,Central,United States,Missouri,Kansas City,182.6,39.62,3,0.2,17.24,Cash,Consumer
ORD-102635,2023-03-05,2023-03-06,Rebecca Green,CUS-00534,Printer Paper A4 Ream,Office Supplies,Paper,South,United States,Louisiana,New Orleans,27.78,6.37,3,0.0,17.51,Cash,Corporate
ORD-103610,2023-03-05,2023-03-11,William Allen,CUS-00816,Whiteboard Markers Set,Office Supplies,Art,East,United States,New Jersey,Newark,44.85,12.78,5,0.05,17.31,Debit Card,Corporate
ORD-102678,2023-03-06,2023-03-11,Donald Thomas,CUS-00678,Envelopes Box 100,Office Supplies,Envelopes,East,United States,New York,New York City,20.44,2.64,2,0.1,14.06,Credit Card,Consumer
ORD-102029,2023-03-06,2023-03-08,Jeffrey Lewis,CUS-00488,Wireless Charger Pad,Technology,Accessories,East,United States,North Carolina,Charlotte,132.53,40.99,4,0.1,19.21,Online,Corporate
ORD-101247,2023-03-07,2023-03-12,Jacob Hall,CUS-00529,Ballpoint Pens Pack 12,Office Supplies,Art,West,United States,Nevada,Las Vegas,31.53,2.94,6,0.15,29.44,Online,Home Office
ORD-104382,2023-03-07,2023-03-08,Michelle Phillips,CUS-00513,Bluetooth Headphones,Technology,Accessories,East,United States,Florida,Miami,379.43,84.21,3,0.1,19.57,Credit Card,Corporate
